TIME(s), ROOM SIZE, GENERATED ROOM, ARCHETYPE, GENERATION BIAS,PARENT,TREE LAYER
866.1861,5x4,3x3 T Sample Room Variant(Clone),3x3 T Archetype ,30,1x3 Rectangle Archetype ,43
866.3893,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,3x3 T Archetype ,44
866.7526,5x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x1 Square Archetype ,45
867.0859,5x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,46
867.8076,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x4 Rectangle Archetype ,46
867.9907,5x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x1 Rhombus Archetype ,47
868.7103,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x1 Rhombus Archetype ,47
869.0943,5x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x1 Rhombus Archetype ,48
869.4431,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x4 Rectangle Archetype ,49
869.9939,5x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x4 Rectangle Archetype ,49
870.1412,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,50
870.5069,5x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,51
870.8903,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x1 Rhombus Archetype ,51
871.7908,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,52
872.1532,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,53
872.4941,5x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 Triangle Archetype ,54
872.8456,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,55
873.2036,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,55
873.3931,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,55
873.588,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,56
873.9423,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x1 Rhombus Archetype ,57
874.6556,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x1 Rhombus Archetype ,57
875.0013,5x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x3 T Archetype ,58
875.3887,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,3x2 L Archetype ,59
876.8101,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x3 T Archetype ,58
876.9815,5x4,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,2x3 T Archetype ,59
877.5499,5x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,59
877.7117,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x3 T Archetype ,59
878.9871,5x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x3 Rectangle Archetype ,60
879.3521,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,60
879.5156,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x1 Rhombus Archetype ,61
879.8879,5x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x1 Rhombus Archetype ,62
880.2559,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,63
880.7964,5x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,63
880.9469,5x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,64
881.3082,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,65
881.6802,5x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,65
881.8497,5x4,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x3 Rectangle Archetype ,66
882.9417,5x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,66
883.1022,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,67
883.4888,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x1 Square Archetype ,68
883.8475,5x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,68
884.0082,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,69
884.5482,5x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x2 Rectangle Archetype ,69
885.082,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x2 L Archetype ,70
885.2834,5x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,71
885.6401,5x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 Rectangle Archetype ,72
886.1856,5x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 Rectangle Archetype ,72
886.345,5x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x4 Rectangle Archetype ,73
886.7003,5x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x4 Rectangle Archetype ,73
887.6102,5x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x2 Rectangle Archetype ,74
887.9929,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x4 Rectangle Archetype ,75
888.3491,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x1 Rhombus Archetype ,76
888.6921,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x1 Rhombus Archetype ,76
888.8903,5x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,2x1 Rhombus Archetype ,77
889.2563,5x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,2x2 Square Archetype ,78
891.3893,5x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 T Archetype ,77
891.5845,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,78
891.9542,5x4,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,1x4 Rectangle Archetype ,78
892.2822,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,78
892.4862,5x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x2 Triangle Archetype ,79
892.85,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,80
893.1808,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,80
893.5502,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,80
894.801,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x4 Rectangle Archetype ,80
894.9892,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x1 Rhombus Archetype ,81
895.3491,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 T Archetype ,82
895.7083,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,83
896.0825,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x1 Square Archetype ,83
896.2402,5x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,84
896.6048,5x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x3 Rectangle Archetype ,85
897.3511,5x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x3 T Archetype ,86
897.5131,5x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,87
897.8875,5x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,88
898.2536,5x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x1 Rhombus Archetype ,89
898.5969,5x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,89
898.7911,5x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,90
899.1464,5x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,91
899.484,5x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,91
899.6849,5x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,92
900.1943,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,null,0
900.1943,5x5,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,1
900.5876,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 Rectangle Archetype ,2
900.942,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x3 Rectangle Archetype ,2
901.1028,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 Rectangle Archetype ,2
901.28,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,3
901.6432,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x4 Rectangle Archetype ,3
901.845,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x4 Rectangle Archetype ,3
902.0008,5x5,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,4
902.3892,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,5
902.7444,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,5
902.903,5x5,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,2x3 Rectangle Archetype ,5
903.4485,5x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x2 L Archetype ,6
903.653,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x3 T Archetype ,7
903.986,5x5,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,3x2 L Archetype ,8
904.7148,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x2 L Archetype ,9
904.8882,5x5,3x3 T Sample Room Variant(Clone),3x3 T Archetype ,30,1x4 Rectangle Archetype ,10
905.6087,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,3x3 T Archetype ,11
905.981,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,3x3 T Archetype ,11
906.1415,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,3x2 L Archetype ,12
906.5155,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,13
906.8815,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,3x2 L Archetype ,14
907.2419,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x1 Rhombus Archetype ,15
907.5887,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x1 Rhombus Archetype ,16
907.9421,5x5,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x3 Rectangle Archetype ,17
908.4805,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x3 Rectangle Archetype ,17
908.6827,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,18
909.0551,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x4 Rectangle Archetype ,18
909.2125,5x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,1x4 Rectangle Archetype ,19
909.7483,5x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x4 Rectangle Archetype ,19
909.9474,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,20
910.2947,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x1 Rhombus Archetype ,21
910.6431,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x1 Rhombus Archetype ,22
911.0114,5x5,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,23
911.3948,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,24
911.9052,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,24
912.084,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x1 Rhombus Archetype ,25
912.9905,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,26
914.0806,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,3x2 L Archetype ,27
914.2554,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x4 Rectangle Archetype ,28
914.7861,5x5,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x4 Rectangle Archetype ,28
915.3441,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x2 L Archetype ,29
915.5076,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,3x2 L Archetype ,30
916.5927,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,3x2 L Archetype ,30
916.7855,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x1 Square Archetype ,31
917.1475,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,32
917.6827,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,32
917.8418,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,33
918.2093,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,33
918.3895,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x1 Square Archetype ,34
918.7548,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x1 Square Archetype ,34
918.9483,5x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x4 Rectangle Archetype ,35
919.2906,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,35
919.6523,5x5,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x4 Rectangle Archetype ,35
919.8511,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x2 Square Archetype ,36
920.1873,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,37
920.5408,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,37
920.9021,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x4 Rectangle Archetype ,37
921.0819,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x4 Rectangle Archetype ,38
921.4532,5x5,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x4 Rectangle Archetype ,38
921.9921,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,3x3 Square Archetype ,39
922.1868,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,40
922.8904,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,3x2 L Archetype ,41
923.0828,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,42
923.4438,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,43
923.7908,5x5,3x3 T Sample Room Variant(Clone),3x3 T Archetype ,30,2x2 Triangle Archetype ,44
924.1481,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,3x3 T Archetype ,45
924.5115,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,46
924.8925,5x5,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,2x2 Triangle Archetype ,47
925.5894,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x2 L Archetype ,48
925.788,5x5,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,2x1 Rhombus Archetype ,49
926.14,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Square Archetype ,50
926.4869,5x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x2 Triangle Archetype ,51
926.8513,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,52
927.3914,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,52
928.4804,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,52
928.6509,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x1 Rhombus Archetype ,53
929.001,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x1 Rhombus Archetype ,54
930.2827,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,3x2 L Archetype ,55
930.4538,5x5,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x4 Rectangle Archetype ,56
931.194,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,3x3 Square Archetype ,57
931.3541,5x5,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x2 Rectangle Archetype ,58
931.8817,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,58
932.0884,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,59
932.6088,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,59
933.1501,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,3x2 L Archetype ,60
933.3405,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x4 Rectangle Archetype ,61
933.893,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x4 Rectangle Archetype ,61
934.0485,5x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,2x1 Rhombus Archetype ,62
934.4085,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,3x3 Triangle Archetype ,63
934.7825,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x1 Rhombus Archetype ,64
935.1536,5x5,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x1 Square Archetype ,65
935.4807,5x5,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x2 Square Archetype ,66
936.21,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 Rectangle Archetype ,67
936.3895,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x1 Square Archetype ,68
936.7498,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x1 Rhombus Archetype ,69
937.4842,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,3x2 L Archetype ,70
938.0079,5x5,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,3x2 L Archetype ,70
938.1838,5x5,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x4 Rectangle Archetype ,71
938.9158,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,3x3 Square Archetype ,72
939.4496,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,73
939.6455,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x2 Triangle Archetype ,74
939.9944,5x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,2x2 Triangle Archetype ,74
940.1893,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,3x3 Triangle Archetype ,75
940.5482,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x1 Rhombus Archetype ,76
940.8832,5x5,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x2 Triangle Archetype ,77
941.2496,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,78
941.9916,5x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x3 Rectangle Archetype ,78
942.5045,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,78
942.6934,5x5,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x2 Rectangle Archetype ,79
943.2488,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,79
943.406,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,80
944.1495,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,80
944.6827,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,80
944.8451,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,81
945.2166,5x5,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 Triangle Archetype ,81
945.3807,5x5,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x3 Rectangle Archetype ,82
945.9539,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,82
946.1035,5x5,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,2x2 Triangle Archetype ,83
946.4879,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x2 Triangle Archetype ,83
946.6429,5x5,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,84
947.0048,5x5,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x3 Rectangle Archetype ,85
947.388,5x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,2x3 Rectangle Archetype ,85
947.5427,5x5,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,3x3 Triangle Archetype ,86
947.9056,5x5,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x1 Square Archetype ,87
948.2874,5x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,2x1 Rhombus Archetype ,88
948.6564,5x5,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x1 Rhombus Archetype ,88
948.8073,5x5,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,2x3 T Archetype ,89
949.3521,5x5,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x3 T Archetype ,89
950.4502,5x5,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 T Archetype ,89
950.6006,5x5,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x2 Rectangle Archetype ,90
